ticker,company,source_type,source_type_raw,url,canonical_url,coverage_note,has_dates,has_full_text,needs_js,notes,source_input_file,duplicate_input_rows,review_likely_value,review_vendor_profile,review_http_status,review_q4_years_2010_2023,crawler_grade,robots_policy,dedupe_key
AAPL,Apple Inc.,company_press_release_archive,company_news_archive,https://www.apple.com/newsroom/archive/,https://www.apple.com/newsroom/archive/,Official Apple Newsroom archive; paginated archive includes 2010-era dated press releases and OOS-period releases. | Apple official newsroom archive with dated items and full text. Best for product and corporate news and especially useful from the mid-2010s onward.,yes,yes,no,Primary Apple source for dated full-text company/product releases. | Official company newsroom archive,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,AAPL|https://www.apple.com/newsroom/archive/
AAPL,Apple Inc.,company_press_release_archive,product_news_archive,https://www.apple.com/newsroom/archive/iphone/,https://www.apple.com/newsroom/archive/iphone/,Official Apple iPhone archive with dated product/company releases; useful for major product news around Train/OOS dates.,yes,yes,no,Use as supplemental Apple product-news source; not a financial-results archive.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,AAPL|https://www.apple.com/newsroom/archive/iphone/
BA,The Boeing Company,company_press_release_archive,company_newsroom_archive,https://boeing.mediaroom.com/news-releases-statements,https://boeing.mediaroom.com/news-releases-statements,Official Boeing MediaRoom news-release archive with dated release pages and older paginated history.,yes,yes,no,Best Boeing source for long-history press releases.,official_ir_sources_29_dow_tickers.csv,1,medium_static_duplicate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,BA|https://boeing.mediaroom.com/news-releases-statements
CRM,Salesforce Inc.,company_earnings_archive,company_earnings_archive,https://www.salesforce.com/news/topics/earnings/,https://www.salesforce.com/news/topics/earnings/,Official Salesforce News earnings-topic archive with dated earnings releases and related posts.,yes,yes,no,Useful direct earnings release feed on company domain.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,wordpress,200,,crawler_ready,Use official company pages; respect robots and rate limits.,CRM|https://www.salesforce.com/news/topics/earnings/
CRM,Salesforce Inc.,company_press_release_archive,company_press_releases,https://www.salesforce.com/news/content-types/press-releases/,https://www.salesforce.com/news/content-types/press-releases/,Official Salesforce News press-release archive with dated full-text company releases.,yes,yes,no,Primary Salesforce company-news source.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,wordpress,200,,crawler_ready,Use official company pages; respect robots and rate limits.,CRM|https://www.salesforce.com/news/content-types/press-releases/
CSCO,Cisco Systems Inc.,company_earnings_archive,earnings_acquisitions_news,https://newsroom.cisco.com/earningsandacquisitions,https://newsroom.cisco.com/earningsandacquisitions,Official Cisco newsroom page focused on earnings and acquisitions releases.,yes,yes,no,Useful topical feed for earnings/acquisition events.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,CSCO|https://newsroom.cisco.com/earningsandacquisitions
CSCO,Cisco Systems Inc.,company_press_release_archive,company_press_releases,https://newsroom.cisco.com/c/r/newsroom/en/us/press-releases.html,https://newsroom.cisco.com/c/r/newsroom/en/us/press-releases.html,Official Cisco newsroom press-release archive with dated full release pages.,yes,yes,no,Primary Cisco company-news source.,official_ir_sources_29_dow_tickers.csv,1,medium_static_duplicate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,CSCO|https://newsroom.cisco.com/c/r/newsroom/en/us/press-releases.html
DIS,The Walt Disney Company,company_press_release_archive,company_press_releases_archive,https://thewaltdisneycompany.com/press-releases/,https://thewaltdisneycompany.com/press-releases/,Official Disney corporate press-release archive with dated full release pages.,yes,yes,no,Primary Disney company-news source.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,DIS|https://thewaltdisneycompany.com/press-releases/
GS,The Goldman Sachs Group Inc.,company_earnings_archive,quarterly_earnings_releases,https://www.goldmansachs.com/investor-relations/financials/quarterly-earnings-releases,https://www.goldmansachs.com/investor-relations/financials/quarterly-earnings-releases,Official Goldman Sachs quarterly earnings releases archive with dated full results releases.,yes,yes,no,Best GS earnings release source for Train/OOS windows.,official_ir_sources_29_dow_tickers.csv,1,medium_static_duplicate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,GS|https://www.goldmansachs.com/investor-relations/financials/quarterly-earnings-releases
GS,The Goldman Sachs Group Inc.,company_financial_report_archive,financial_reports_archive,https://www.goldmansachs.com/investor-relations/financials,https://www.goldmansachs.com/investor-relations/financials,Official investor financials page with earnings releases results and annual documents.,yes,yes,no,Good source for earnings-related materials,deep_research_report_10_official_ir_sources.csv,1,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,GS|https://www.goldmansachs.com/investor-relations/financials
GS,The Goldman Sachs Group Inc.,company_financial_report_archive,annual_reports,https://www.goldmansachs.com/investor-relations/financials/annual-reports,https://www.goldmansachs.com/investor-relations/financials/annual-reports,Official Goldman Sachs annual reports archive with full annual-report documents.,yes,yes,no,Long-history annual-report source; useful for 2010-era coverage.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,GS|https://www.goldmansachs.com/investor-relations/financials/annual-reports
GS,The Goldman Sachs Group Inc.,company_presentation_archive,investor_presentations|investor_presentations_archive,https://www.goldmansachs.com/investor-relations/presentations,https://www.goldmansachs.com/investor-relations/presentations,Official Goldman Sachs investor presentations archive with dated materials. | Official presentations page for investor materials and conference decks.,yes,yes,no,Use for investor day/conference materials and earnings context. | Official investor presentations page,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,GS|https://www.goldmansachs.com/investor-relations/presentations
GS,The Goldman Sachs Group Inc.,company_press_release_archive,ir_press_releases_archive|pressroom_archive,https://www.goldmansachs.com/pressroom,https://www.goldmansachs.com/pressroom,Official Goldman Sachs pressroom archive with dated releases and statements. | Official Goldman Sachs pressroom with dated firm announcements and press releases.,yes,yes,no,Primary company-news source. | Official company press page,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,GS|https://www.goldmansachs.com/pressroom
HD,The Home Depot Inc.,company_earnings_archive,earnings_results_archive,https://ir.homedepot.com/financial-reports/quarterly-earnings/2025,https://ir.homedepot.com/financial-reports/quarterly-earnings/2025,Official quarterly earnings year page with dated quarterly releases and related materials.,yes,yes,no,Year-based earnings archive route,deep_research_report_10_official_ir_sources.csv,1,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,HD|https://ir.homedepot.com/financial-reports/quarterly-earnings/2025
HD,The Home Depot Inc.,company_earnings_archive,quarterly_earnings_archive,https://ir.homedepot.com/financial-reports/quarterly-earnings/archive,https://ir.homedepot.com/financial-reports/quarterly-earnings/archive,Official Home Depot quarterly earnings archive with dated releases and materials.,yes,yes,no,Best HD earnings-results source for Train/OOS split.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,HD|https://ir.homedepot.com/financial-reports/quarterly-earnings/archive
HD,The Home Depot Inc.,company_financial_report_archive,annual_reports_archive,https://ir.homedepot.com/financial-reports/annual-reports/archive,https://ir.homedepot.com/financial-reports/annual-reports/archive,Official Home Depot annual reports archive with full annual reports.,yes,yes,no,Full annual-report documents; useful back through 2010-era coverage.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,HD|https://ir.homedepot.com/financial-reports/annual-reports/archive
HD,The Home Depot Inc.,company_presentation_archive,events_presentations|investor_presentations_archive,https://ir.homedepot.com/events-and-presentations,https://ir.homedepot.com/events-and-presentations,Official Home Depot IR events and presentations page with dated materials. | Official events and presentations archive with dated earnings calls and investor conference decks.,yes,yes,yes,Use for investor events and presentation PDFs. | Strong official event source,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,HD|https://ir.homedepot.com/events-and-presentations
HD,The Home Depot Inc.,company_press_release_archive,ir_press_releases_archive,https://ir.homedepot.com/news-releases/2025,https://ir.homedepot.com/news-releases/2025,Official Home Depot IR news archive using year pages and pagination. Good for dated releases.,yes,yes,no,Year-based archive route on official IR site,deep_research_report_10_official_ir_sources.csv,1,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,HD|https://ir.homedepot.com/news-releases/2025
HD,The Home Depot Inc.,company_press_release_archive,ir_news_releases_archive,https://ir.homedepot.com/news-releases/archive,https://ir.homedepot.com/news-releases/archive,Official Home Depot IR news-release archive; archive includes links back to 2010.,yes,yes,no,Strong long-history official release archive.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,HD|https://ir.homedepot.com/news-releases/archive
IBM,International Business Machines Corporation,company_earnings_archive,earnings_results_archive|quarterly_earnings,https://www.ibm.com/investor/financial-reporting/quarterly-earnings,https://www.ibm.com/investor/financial-reporting/quarterly-earnings,"Official IBM quarterly earnings archive; includes dated releases and materials, with history back to at least 2008-2018 as well as recent years. | Official IBM quarterly earnings hub. IBM states the page includes archived quarterly materials back to 2008 for older years.",yes,yes,no,Strong long-history earnings source. | Very strong fit for long train windows,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,IBM|https://www.ibm.com/investor/financial-reporting/quarterly-earnings
IBM,International Business Machines Corporation,company_financial_report_archive,financial_reporting,https://www.ibm.com/investor/financial-reporting,https://www.ibm.com/investor/financial-reporting,"Official IBM financial reporting hub with annual reports, quarterly earnings and filing links.",yes,yes,no,Use as financial-reporting hub and fallback for older documents.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,IBM|https://www.ibm.com/investor/financial-reporting
IBM,International Business Machines Corporation,company_presentation_archive,investor_events_presentations|investor_presentations_archive,https://www.ibm.com/investor/events,https://www.ibm.com/investor/events,Official IBM investor events page with dated webcasts and presentation materials. | Official IBM events and presentations archive with dated events and earnings announcements.,yes,yes,no,Use for earnings calls and investor presentations. | Useful for investor event materials,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,IBM|https://www.ibm.com/investor/events
IBM,International Business Machines Corporation,company_press_release_archive,company_news_archive|company_newsroom_announcements,https://newsroom.ibm.com/announcements,https://newsroom.ibm.com/announcements,Official IBM newsroom announcements archive with dated full-text release pages. | Official IBM newsroom press release archive with year and category filters.,yes,yes,no,Primary IBM company-news archive. | Official newsroom archive,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,IBM|https://newsroom.ibm.com/announcements
INTC,Intel Corporation,company_earnings_archive,earnings_results_archive|financial_results,https://www.intc.com/financial-info/financial-results,https://www.intc.com/financial-info/financial-results,"Official Intel financial results archive with dated earnings releases, presentations and webcasts. | Official Intel financial results archive with dated quarters and downloadable materials.",yes,yes,yes,Best Intel earnings-results source for Train/OOS windows. | Good fit for quarter-level extraction,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,INTC|https://www.intc.com/financial-info/financial-results
JNJ,Johnson & Johnson,company_press_release_archive,company_press_releases,https://www.jnj.com/media-center/press-releases,https://www.jnj.com/media-center/press-releases,Official Johnson & Johnson media-center press-release archive with dated full release pages.,yes,yes,no,Primary company-news source.,official_ir_sources_29_dow_tickers.csv,1,medium_static_duplicate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,JNJ|https://www.jnj.com/media-center/press-releases
JPM,JPMorgan Chase & Co.,company_earnings_archive,earnings_results_archive|quarterly_earnings,https://www.jpmorganchase.com/ir/quarterly-earnings,https://www.jpmorganchase.com/ir/quarterly-earnings,Official JPMorgan Chase quarterly earnings page with dated results releases and presentations. | Official quarterly earnings hub with dated press releases presentations supplements and transcripts.,yes,yes,no,Best JPM earnings-results source for Train/OOS windows. | Very good earnings source,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_static_duplicate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,JPM|https://www.jpmorganchase.com/ir/quarterly-earnings
JPM,JPMorgan Chase & Co.,company_financial_report_archive,annual_report_archive,https://www.jpmorganchase.com/ir/annual-report,https://www.jpmorganchase.com/ir/annual-report,Official JPMorgan Chase annual report archive with full annual reports.,yes,yes,no,Useful annual full text for older Train-period context.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,JPM|https://www.jpmorganchase.com/ir/annual-report
JPM,JPMorgan Chase & Co.,company_presentation_archive,events_presentations|investor_presentations_archive,https://www.jpmorganchase.com/ir/events,https://www.jpmorganchase.com/ir/events,Official JPMorgan Chase investor events page with dated presentations and webcasts. | Official events and presentations archive with investor day and conference materials.,yes,yes,no,Use event dates and linked materials for split alignment. | Useful for investor event history,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,JPM|https://www.jpmorganchase.com/ir/events
JPM,JPMorgan Chase & Co.,company_press_release_archive,ir_press_releases|ir_press_releases_archive,https://www.jpmorganchase.com/ir/news,https://www.jpmorganchase.com/ir/news,Official JPMorgan Chase IR news archive with dated full release pages. | Official JPMorganChase IR news archive with dated firm press releases.,yes,yes,no,Primary investor/news release source. | Official company IR page,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,JPM|https://www.jpmorganchase.com/ir/news
MCD,McDonald's Corporation,company_financial_report_archive,financial_reports_archive|ir_financial_information,https://corporate.mcdonalds.com/corpmcd/investors/financial-information.html,https://corporate.mcdonalds.com/corpmcd/investors/financial-information.html,Official McDonald's financial information hub with earnings and annual report materials. | Official financial information page for quarterly results annual reports and related filings.,yes,yes,no,Use for quarterly/annual financial materials; some linked PDFs/pages. | Good core source for financial documents,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MCD|https://corporate.mcdonalds.com/corpmcd/investors/financial-information.html
MCD,McDonald's Corporation,company_ir_hub,investor_home|investor_relations_hub,https://corporate.mcdonalds.com/corpmcd/investors.html,https://corporate.mcdonalds.com/corpmcd/investors.html,Official McDonald's investor relations hub with latest dated earnings/release links. | Official McDonald's investor relations hub with latest financial news and shareholder resources.,yes,yes,no,Hub/fallback; prefer MediaRoom and financial-information pages for archival extraction. | Official company investor page,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MCD|https://corporate.mcdonalds.com/corpmcd/investors.html
MCD,McDonald's Corporation,company_presentation_archive,investor_events_presentations|investor_presentations_archive,https://corporate.mcdonalds.com/corpmcd/investors/events-and-presentations.html,https://corporate.mcdonalds.com/corpmcd/investors/events-and-presentations.html,Official McDonald's investor events and presentations page with dated materials. | Official events and presentations page with shareholder meeting and investor presentation materials.,yes,yes,no,Use for investor day/conference presentations and earnings calls. | Useful for presentations and event metadata,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MCD|https://corporate.mcdonalds.com/corpmcd/investors/events-and-presentations.html
MCD,McDonald's Corporation,company_press_release_archive,mediaroom_news_release_archive,https://mcdonalds.mediaroom.com/,https://mcdonalds.mediaroom.com/,Official McDonald's MediaRoom release archive with dated releases and older history back to 2000.,yes,yes,no,Strong long-history company-news source.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MCD|https://mcdonalds.mediaroom.com/
MRK,Merck & Co. Inc.,company_earnings_archive,earnings_results_archive|financial_information_earnings,https://www.merck.com/investor-relations/financial-information/,https://www.merck.com/investor-relations/financial-information/,Official Merck & Co. financial information page; visible quarterly earnings archive includes years from 2010 through current. | Official financial information page with quarterly reports and annual reports. Explicit year menu includes 2010-2026.,yes,yes,no,Strong Merck earnings-results source for full Train/OOS split. | Strong fit for 2010-2023 financial coverage,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,wordpress,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MRK|https://www.merck.com/investor-relations/financial-information/
MRK,Merck & Co. Inc.,company_ir_hub,investor_relations_hub,https://www.merck.com/investor-relations/,https://www.merck.com/investor-relations/,"Official Merck & Co. investor relations hub linking financial information, presentations, SEC filings and annual reports.",yes,yes,no,Hub/fallback for official Merck financial and investor materials.,official_ir_sources_29_dow_tickers.csv,1,medium_static_duplicate,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MRK|https://www.merck.com/investor-relations/
MRK,Merck & Co. Inc.,company_presentation_archive,events_presentations|investor_presentations_archive,https://www.merck.com/investor-relations/events-and-presentations/,https://www.merck.com/investor-relations/events-and-presentations/,Official Merck & Co. events and presentations page with dated investor materials. | Official Merck events and presentations archive with dated webcast presentation and transcript links.,yes,yes,no,Use presentation/event dates for split alignment. | Useful for earnings calls and conferences,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,wordpress,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MRK|https://www.merck.com/investor-relations/events-and-presentations/
MRK,Merck & Co. Inc.,company_press_release_archive,company_news_archive,https://www.merck.com/media/news/,https://www.merck.com/media/news/,Official Merck news release archive with explicit year filter including 2010-2026.,yes,yes,no,Very strong fit for long historical coverage,deep_research_report_10_official_ir_sources.csv,1,high_static_or_wp_candidate,wordpress,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MRK|https://www.merck.com/media/news/
MSFT,Microsoft Corporation,company_earnings_archive,earnings_release_page_pattern,https://www.microsoft.com/en-us/investor/earnings/fy-2023-q2/press-release-webcast,https://www.microsoft.com/en-us/investor/earnings/fy-2023-q2/press-release-webcast,Official Microsoft dated earnings-release page; same URL pattern works for other fiscal years/quarters.,yes,yes,no,Use as a pattern source: /earnings/fy-YYYY-qN/press-release-webcast for quarterly releases.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MSFT|https://www.microsoft.com/en-us/investor/earnings/fy-2023-q2/press-release-webcast
MSFT,Microsoft Corporation,company_earnings_archive,earnings_financials_hub,https://www.microsoft.com/en-us/investor/investor-information,https://www.microsoft.com/en-us/investor/investor-information,"Official Microsoft investor-information hub linking latest earnings release, SEC filings and investor materials.",yes,yes,no,Hub/fallback; use dated earnings pages for release text.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MSFT|https://www.microsoft.com/en-us/investor/investor-information
MSFT,Microsoft Corporation,company_financial_report_archive,annual_reports,https://www.microsoft.com/en-us/investor/annual-reports,https://www.microsoft.com/en-us/investor/annual-reports,Official Microsoft annual reports archive with full reports from 2010-era through current.,yes,yes,no,Full annual-report documents; useful long-history supplement.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MSFT|https://www.microsoft.com/en-us/investor/annual-reports
MSFT,Microsoft Corporation,company_financial_report_archive,annual_reports_archive,https://www.microsoft.com/investor/reports/ar25/index.html,https://www.microsoft.com/investor/reports/ar25/index.html,Official Microsoft annual report series. Current year page is here and older years follow the same official investor reports structure.,yes,yes,no,Useful backup for financial history,deep_research_report_10_official_ir_sources.csv,1,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MSFT|https://www.microsoft.com/investor/reports/ar25/index.html
MSFT,Microsoft Corporation,company_presentation_archive,investor_events|investor_presentations_archive,https://www.microsoft.com/en-us/investor/events/default,https://www.microsoft.com/en-us/investor/events/default,Official Microsoft investor events page with dated past/upcoming events and earnings calls. | Official Microsoft investor events and presentations archive with past events pages.,yes,yes,no,Use event dates and linked earnings files. | Useful for earnings and conference materials,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MSFT|https://www.microsoft.com/en-us/investor/events/default
MSFT,Microsoft Corporation,company_press_release_archive,company_news_archive,https://news.microsoft.com/source/tag/press-releases/,https://news.microsoft.com/source/tag/press-releases/,Official Microsoft press release archive with very large dated archive and full text pages.,yes,yes,no,Official company newsroom archive,deep_research_report_10_official_ir_sources.csv,1,high_static_or_wp_candidate,wordpress,200,,crawler_ready,Use official company pages; respect robots and rate limits.,MSFT|https://news.microsoft.com/source/tag/press-releases/
PG,The Procter & Gamble Company,company_financial_report_archive,annual_reports,https://www.pginvestor.com/financials/annual-reports/default.aspx,https://www.pginvestor.com/financials/annual-reports/default.aspx,Official P&G annual reports archive with full annual reports from 2010 through current.,yes,yes,no,Strong long-history annual-report source.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,PG|https://www.pginvestor.com/financials/annual-reports/default.aspx
UNH,UnitedHealth Group Incorporated,company_financial_report_archive,archive_hub|investor_archive,https://www.unitedhealthgroup.com/investors/archive.html,https://www.unitedhealthgroup.com/investors/archive.html,"Official UnitedHealth Group investor archive for older annual reports, quarterly releases and shareholder materials. | Official archive page for dividends earnings annual reports and filings. Search results explicitly describe historical archive coverage.",yes,yes,no,Important source for older Train-period coverage before 2020. | Useful historical backup source,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,UNH|https://www.unitedhealthgroup.com/investors/archive.html
UNH,UnitedHealth Group Incorporated,company_financial_report_archive,financial_reports|financial_reports_archive,https://www.unitedhealthgroup.com/investors/financial-reports.html,https://www.unitedhealthgroup.com/investors/financial-reports.html,Official UnitedHealth Group financial reports page with annual and quarterly materials; prior-to-2020 items linked through archive. | Official financial reports page with earnings releases quarterly and annual reports. Strong recent coverage from 2020s.,yes,yes,no,Best UNH financial-report source; combine with archive page for 2010-2019. | Good core financial source,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,UNH|https://www.unitedhealthgroup.com/investors/financial-reports.html
UNH,UnitedHealth Group Incorporated,company_ir_hub,investor_home|investor_relations_hub,https://www.unitedhealthgroup.com/investors.html,https://www.unitedhealthgroup.com/investors.html,"Official UnitedHealth Group investor hub linking earnings, releases and reports. | Official UnitedHealth Group investor hub with links to reports archive and shareholder resources.",yes,yes,no,Hub/fallback for official IR materials. | Official company investor page,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,UNH|https://www.unitedhealthgroup.com/investors.html
UNH,UnitedHealth Group Incorporated,company_press_release_archive,company_press_releases,https://www.unitedhealthgroup.com/newsroom/press-releases.html,https://www.unitedhealthgroup.com/newsroom/press-releases.html,Official UnitedHealth Group press-release archive with dated full release pages.,yes,yes,no,Primary company/news source.,official_ir_sources_29_dow_tickers.csv,1,medium_static_duplicate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,UNH|https://www.unitedhealthgroup.com/newsroom/press-releases.html
VZ,Verizon Communications Inc.,company_earnings_archive,earnings_results_archive|quarterly_earnings,https://www.verizon.com/about/investors/quarterly-earnings,https://www.verizon.com/about/investors/quarterly-earnings,"Official Verizon quarterly earnings archive with dated earnings releases, webcasts and financial materials. | Official Verizon quarterly earnings archive with presentations financial statements and transcripts.",yes,yes,no,Best VZ earnings-results source for Train/OOS windows. | Good fit for 2021-2023 and adjacent years,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,VZ|https://www.verizon.com/about/investors/quarterly-earnings
VZ,Verizon Communications Inc.,company_ir_hub,investor_relations_hub,https://www.verizon.com/about/investors,https://www.verizon.com/about/investors,"Official Verizon investor relations hub linking events, financial reporting and news.",yes,yes,no,Hub/fallback; prefer quarterly earnings and investor-news pages for extraction.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,quotemedia,200,,crawler_ready,Use official company pages; respect robots and rate limits.,VZ|https://www.verizon.com/about/investors
VZ,Verizon Communications Inc.,company_news_archive,investor_news,https://www.verizon.com/about/investors/investor-news,https://www.verizon.com/about/investors/investor-news,Official Verizon investor-news archive with dated investor releases.,yes,yes,no,Use for financial/investor-specific releases.,official_ir_sources_29_dow_tickers.csv,1,high_static_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,VZ|https://www.verizon.com/about/investors/investor-news
VZ,Verizon Communications Inc.,company_press_release_archive,company_news_archive,https://www.verizon.com/about/news,https://www.verizon.com/about/news,Official Verizon newsroom with latest company news and stories.,yes,yes,no,Official company newsroom,deep_research_report_10_official_ir_sources.csv,1,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,VZ|https://www.verizon.com/about/news
VZ,Verizon Communications Inc.,company_press_release_archive,ir_press_releases_archive|press_releases,https://www.verizon.com/about/news/press-releases,https://www.verizon.com/about/news/press-releases,Official Verizon press-release archive with dated full release pages. | Official Verizon press release archive with explicit year filter including 2010-2026.,yes,yes,no,Primary company-news source. | Very strong fit for long historical coverage,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,high_static_or_wp_candidate,static_html_or_custom,200,,crawler_ready,Use official company pages; respect robots and rate limits.,VZ|https://www.verizon.com/about/news/press-releases
WMT,Walmart Inc.,company_press_release_archive,company_news_archive|corporate_news_archive,https://corporate.walmart.com/news,https://corporate.walmart.com/news,Official Walmart corporate news archive with dated company releases and posts. | Official Walmart newsroom with dated corporate announcements and finance-tagged news.,yes,yes,no,Primary Walmart company-news source. | Official company newsroom,deep_research_report_10_official_ir_sources.csv|official_ir_sources_29_dow_tickers.csv,2,medium_static_duplicate,q4_or_q4_like,200,,crawler_ready,Use official company pages; respect robots and rate limits.,WMT|https://corporate.walmart.com/news
